# r J(r)
3.016000000000000014e+00 1.031796055089134967e+00
3.032000000000000028e+00 1.155544408402739531e+00
3.048000000000000043e+00 1.291885431264573114e+00
3.064000000000000057e+00 1.440687749083479963e+00
3.080000000000000071e+00 1.601693730830727080e+00
3.096000000000000085e+00 1.774401158297411518e+00
3.112000000000000099e+00 1.958246112492743496e+00
3.128000000000000114e+00 2.152440879183481481e+00
3.144000000000000128e+00 2.356092619852218739e+00
3.160000000000000142e+00 2.568301192474031325e+00
3.176000000000000156e+00 2.788238684161650216e+00
3.192000000000000171e+00 3.015184113253075004e+00
3.208000000000000185e+00 3.248634174201437741e+00
3.224000000000000199e+00 3.488293445899542711e+00
3.240000000000000213e+00 3.733980439254577899e+00
3.256000000000000227e+00 3.985577201857926077e+00
3.272000000000000242e+00 4.242866341540063146e+00
3.288000000000000256e+00 4.505384553402592474e+00
3.304000000000000270e+00 4.772350760789442425e+00
3.320000000000000284e+00 5.042703202350506508e+00
3.336000000000000298e+00 5.315102545498286979e+00
3.351999999999999869e+00 5.588114445837669031e+00
3.367999999999999883e+00 5.860450535564567076e+00
3.383999999999999897e+00 6.131118462771823374e+00
3.399999999999999911e+00 6.399706325430203790e+00
3.415999999999999925e+00 6.666496095240654896e+00
3.431999999999999940e+00 6.932315698636292822e+00
3.447999999999999954e+00 7.198434750723124331e+00
3.463999999999999968e+00 7.466437101814189958e+00
3.479999999999999982e+00 7.737751149523890426e+00
3.495999999999999996e+00 8.013342814707426598e+00
3.512000000000000011e+00 8.293673424251601034e+00
3.528000000000000025e+00 8.578348803873987904e+00
3.544000000000000039e+00 8.866274906237350706e+00
3.560000000000000053e+00 9.155631542834351322e+00
3.576000000000000068e+00 9.444036803720651463e+00
3.592000000000000082e+00 9.728849863865015379e+00
3.608000000000000096e+00 1.000724630634884171e+01
3.624000000000000110e+00 1.027645204593254213e+01
3.640000000000000124e+00 1.053399798793774167e+01
3.656000000000000139e+00 1.077781935105538125e+01
3.672000000000000153e+00 1.100615079934571483e+01
3.688000000000000167e+00 1.121778429706673208e+01
3.704000000000000181e+00 1.141190670451894285e+01
3.720000000000000195e+00 1.158803042446689524e+01
3.736000000000000210e+00 1.174569777267750581e+01
3.752000000000000224e+00 1.188449495713021342e+01
3.768000000000000238e+00 1.200360624932434916e+01
3.784000000000000252e+00 1.210204187687943467e+01
3.800000000000000266e+00 1.217844662218052854e+01
3.816000000000000281e+00 1.223127218492824220e+01
3.832000000000000295e+00 1.225900984761235080e+01
3.847999999999999865e+00 1.226041518272188391e+01
3.863999999999999879e+00 1.223458845994144362e+01
3.879999999999999893e+00 1.218123696571170633e+01
3.895999999999999908e+00 1.210057882816334818e+01
3.911999999999999922e+00 1.199329859340698157e+01
3.927999999999999936e+00 1.186035877083525314e+01
3.943999999999999950e+00 1.170297502927151001e+01
3.959999999999999964e+00 1.152246205857824002e+01
3.975999999999999979e+00 1.132022100266827280e+01
3.991999999999999993e+00 1.109784524018343710e+01
4.008000000000000007e+00 1.085714784664635779e+01
4.024000000000000021e+00 1.060018318842028329e+01
4.040000000000000036e+00 1.032927323368808992e+01
4.056000000000000050e+00 1.004680806830644357e+01
4.072000000000000064e+00 9.755233700750974180e+00
4.088000000000000078e+00 9.457068612123707751e+00
4.104000000000000092e+00 9.154966403653409301e+00
4.120000000000000107e+00 8.851583803789091931e+00
4.136000000000000121e+00 8.550087717522204755e+00
4.152000000000000135e+00 8.254091712098203359e+00
4.168000000000000149e+00 7.967429748548472190e+00
4.184000000000000163e+00 7.694162792643300719e+00
4.200000000000000178e+00 7.438057759390569679e+00
4.216000000000000192e+00 7.202108452031721342e+00
4.232000000000000206e+00 6.988166588608828889e+00
4.248000000000000220e+00 6.796695794633532017e+00
4.264000000000000234e+00 6.626847374020207404e+00
4.280000000000000249e+00 6.476781267307951673e+00
4.296000000000000263e+00 6.343888062318993271e+00
4.312000000000000277e+00 6.225613867535759738e+00
4.328000000000000291e+00 6.119749492283121484e+00
4.344000000000000306e+00 6.024581145322141396e+00
4.360000000000000320e+00 5.939063903450970017e+00
4.376000000000000334e+00 5.862764473444258329e+00
4.392000000000000348e+00 5.795651675508228351e+00
4.408000000000000362e+00 5.737823845979805881e+00
4.424000000000000377e+00 5.689599739155597469e+00
4.440000000000000391e+00 5.651124581303442973e+00
4.456000000000000405e+00 5.622645537848162789e+00
4.472000000000000419e+00 5.604375166638263295e+00
4.488000000000000433e+00 5.596513534358214415e+00
4.504000000000000448e+00 5.599379044173874220e+00
4.520000000000000462e+00 5.613183801944157558e+00
4.536000000000000476e+00 5.637860408357891373e+00
4.552000000000000490e+00 5.673119810897897075e+00
4.568000000000000504e+00 5.718125280094507268e+00
4.584000000000000519e+00 5.771691167624621421e+00
4.600000000000000533e+00 5.832027088983243068e+00
4.616000000000000547e+00 5.897357108126786152e+00
4.631999999999999673e+00 5.965826556330410924e+00
4.647999999999999687e+00 6.035826301880890199e+00
4.663999999999999702e+00 6.106168908018783981e+00
4.679999999999999716e+00 6.176046632290741023e+00
4.695999999999999730e+00 6.245022434724113225e+00
4.711999999999999744e+00 6.312879215355783558e+00
4.727999999999999758e+00 6.379431572413913010e+00
4.743999999999999773e+00 6.444656724684161730e+00
4.759999999999999787e+00 6.508510240491729881e+00
4.775999999999999801e+00 6.571301181556144400e+00
4.791999999999999815e+00 6.633556124518241504e+00
4.807999999999999829e+00 6.696255269187732395e+00
4.823999999999999844e+00 6.760712921720883450e+00
4.839999999999999858e+00 6.828384292590259363e+00
4.855999999999999872e+00 6.900761999213964160e+00
4.871999999999999886e+00 6.979034667443576367e+00
4.887999999999999901e+00 7.063911160620934382e+00
4.903999999999999915e+00 7.155406271753748548e+00
4.919999999999999929e+00 7.252995556983769632e+00
4.935999999999999943e+00 7.355608398291392902e+00
4.951999999999999957e+00 7.461852845134981926e+00
4.967999999999999972e+00 7.570096433674472713e+00
4.983999999999999986e+00 7.678871283126635028e+00
5.000000000000000000e+00 7.787049539297226097e+00
5.016000000000000014e+00 7.894120480444600574e+00
5.032000000000000028e+00 8.000500278234198959e+00
5.048000000000000043e+00 8.107610309022536654e+00
5.064000000000000057e+00 8.217979644980957232e+00
5.080000000000000071e+00 8.335044904004318411e+00
5.096000000000000085e+00 8.462972747430603349e+00
5.112000000000000099e+00 8.605953654388351026e+00
5.128000000000000114e+00 8.767662680237124917e+00
5.144000000000000128e+00 8.950593655641100099e+00
5.160000000000000142e+00 9.155603008876495252e+00
5.176000000000000156e+00 9.381892027126504274e+00
5.192000000000000171e+00 9.627134265146404246e+00
5.208000000000000185e+00 9.887905147673411221e+00
5.224000000000000199e+00 1.016076710593874033e+01
5.240000000000000213e+00 1.044272755972449929e+01
5.256000000000000227e+00 1.073222388094456292e+01
5.272000000000000242e+00 1.102907273255411980e+01
5.288000000000000256e+00 1.133467487505716420e+01
5.304000000000000270e+00 1.165140703763045416e+01
5.320000000000000284e+00 1.198197132373148399e+01
5.336000000000000298e+00 1.232869886941322157e+01
5.352000000000000313e+00 1.269298860666178719e+01
5.368000000000000327e+00 1.307472491099982648e+01
5.384000000000000341e+00 1.347236861538957342e+01
5.400000000000000355e+00 1.388288542640862389e+01
5.416000000000000369e+00 1.430211976085149139e+01
5.432000000000000384e+00 1.472502565826225052e+01
5.448000000000000398e+00 1.514627328514124294e+01
5.464000000000000412e+00 1.556044256738655562e+01
5.480000000000000426e+00 1.596244782064484724e+01
5.496000000000000441e+00 1.634817115895585005e+01
5.512000000000000455e+00 1.671451167026282647e+01
5.528000000000000469e+00 1.706009821457616127e+01
5.544000000000000483e+00 1.738514086406214432e+01
5.560000000000000497e+00 1.769133817466400771e+01
5.576000000000000512e+00 1.798152568497002335e+01
5.592000000000000526e+00 1.825895310482815503e+01
5.608000000000000540e+00 1.852664595419762605e+01
5.624000000000000554e+00 1.878682846795226169e+01
5.639999999999999680e+00 1.904046390428531765e+01
5.655999999999999694e+00 1.928720403711936626e+01
5.671999999999999709e+00 1.952571464316166683e+01
5.687999999999999723e+00 1.975399074859827664e+01
5.703999999999999737e+00 1.996974333195968399e+01
5.719999999999999751e+00 2.017077457296969456e+01
5.735999999999999766e+00 2.035508370667509581e+01
5.751999999999999780e+00 2.052056990142345683e+01
5.767999999999999794e+00 2.066504915952295818e+01
5.783999999999999808e+00 2.078579883487289592e+01
5.799999999999999822e+00 2.087983213817403083e+01
5.815999999999999837e+00 2.094383489317571190e+01
5.831999999999999851e+00 2.097474906769592806e+01
5.847999999999999865e+00 2.097029678139456621e+01
5.863999999999999879e+00 2.092958423055409156e+01
5.879999999999999893e+00 2.085334544892299391e+01
5.895999999999999908e+00 2.074431282913682395e+01
5.911999999999999922e+00 2.060697443437438636e+01
5.927999999999999936e+00 2.044704729200453031e+01
5.943999999999999950e+00 2.027115593670747984e+01
5.959999999999999964e+00 2.008603016703655797e+01
5.975999999999999979e+00 1.989785294338293653e+01
5.991999999999999993e+00 1.971181544997211432e+01
6.008000000000000007e+00 1.953170210349990654e+01
6.024000000000000021e+00 1.936006287971614626e+01
6.040000000000000036e+00 1.919783799053413276e+01
6.056000000000000050e+00 1.904497294982178701e+01
6.072000000000000064e+00 1.890068761275422915e+01
6.088000000000000078e+00 1.876403517658816256e+01
6.104000000000000092e+00 1.863414996483688313e+01
6.120000000000000107e+00 1.851076092050782762e+01
6.136000000000000121e+00 1.839434589846099044e+01
6.152000000000000135e+00 1.828591722669489528e+01
6.168000000000000149e+00 1.818696143069713500e+01
6.184000000000000163e+00 1.809879546314411769e+01
6.200000000000000178e+00 1.802249026465218407e+01
6.216000000000000192e+00 1.795880667981523615e+01
6.232000000000000206e+00 1.790778931496845772e+01
6.248000000000000220e+00 1.786948592709544670e+01
6.264000000000000234e+00 1.784408011353554357e+01
6.280000000000000249e+00 1.783218636519386990e+01
6.296000000000000263e+00 1.783495777936303028e+01
6.312000000000000277e+00 1.785414788093222427e+01
6.328000000000000291e+00 1.789152679205948715e+01
6.344000000000000306e+00 1.794843111009556935e+01
6.360000000000000320e+00 1.802541616156684512e+01
6.376000000000000334e+00 1.812154217437123904e+01
6.392000000000000348e+00 1.823438915144680195e+01
6.408000000000000362e+00 1.836044910467607139e+01
6.424000000000000377e+00 1.849541810150767773e+01
6.440000000000000391e+00 1.863508547795685999e+01
6.456000000000000405e+00 1.877564089397611724e+01
6.472000000000000419e+00 1.891454892500452090e+01
6.488000000000000433e+00 1.905067134680471241e+01
6.504000000000000448e+00 1.918417513641317385e+01
6.520000000000000462e+00 1.931636219102433216e+01
6.536000000000000476e+00 1.944892355938000961e+01
6.552000000000000490e+00 1.958364152437794559e+01
6.568000000000000504e+00 1.972168045731388020e+01
6.584000000000000519e+00 1.986359798765758811e+01
6.600000000000000533e+00 2.000903181838131673e+01
6.616000000000000547e+00 2.015697831742531321e+01
6.632000000000000561e+00 2.030628733372065042e+01
6.648000000000000576e+00 2.045581741068093962e+01
6.664000000000000590e+00 2.060495536255415061e+01
6.679999999999999716e+00 2.075369062670800346e+01
6.695999999999999730e+00 2.090284108553761655e+01
6.711999999999999744e+00 2.105368487436391689e+01
6.727999999999999758e+00 2.120790781425388971e+01
6.743999999999999773e+00 2.136690151657116132e+01
6.759999999999999787e+00 2.153185498072922854e+01
6.775999999999999801e+00 2.170296638053302374e+01
6.791999999999999815e+00 2.187952852426133887e+01
6.807999999999999829e+00 2.205987457441933586e+01
6.823999999999999844e+00 2.224170942147762986e+01
6.839999999999999858e+00 2.242247293442130385e+01
6.855999999999999872e+00 2.259969875083342572e+01
6.871999999999999886e+00 2.277130707083984262e+01
6.887999999999999901e+00 2.293651874910341348e+01
6.903999999999999915e+00 2.309544580286855009e+01
6.919999999999999929e+00 2.324927781920085934e+01
6.935999999999999943e+00 2.340011052975200556e+01
6.951999999999999957e+00 2.355028637799426505e+01
6.967999999999999972e+00 2.370200426277268946e+01
6.983999999999999986e+00 2.385662381131399812e+01
7.000000000000000000e+00 2.401451169242825756e+01
7.016000000000000014e+00 2.417451572832330697e+01
7.032000000000000028e+00 2.433428330292205288e+01
7.048000000000000043e+00 2.449041755849871649e+01
7.064000000000000057e+00 2.463903260504738313e+01
7.080000000000000071e+00 2.477653786214668585e+01
7.096000000000000085e+00 2.490026144883208659e+01
7.112000000000000099e+00 2.500897778646323033e+01
7.128000000000000114e+00 2.510302303296280257e+01
7.144000000000000128e+00 2.518412486877969769e+01
7.160000000000000142e+00 2.525503327081406724e+01
7.176000000000000156e+00 2.531849851981594313e+01
7.192000000000000171e+00 2.537697426220763219e+01
7.208000000000000185e+00 2.543186819613152139e+01
7.224000000000000199e+00 2.548353388353414317e+01
7.240000000000000213e+00 2.553148960814628055e+01
7.256000000000000227e+00 2.557490004864726885e+01
7.272000000000000242e+00 2.561318655933377642e+01
7.288000000000000256e+00 2.564644714847316465e+01
7.304000000000000270e+00 2.567591308777094739e+01
7.320000000000000284e+00 2.570375581669529907e+01
7.336000000000000298e+00 2.573287083474916059e+01
7.352000000000000313e+00 2.576642730620314126e+01
7.368000000000000327e+00 2.580735061321573554e+01
7.384000000000000341e+00 2.585778375781850968e+01
7.400000000000000355e+00 2.591889860916671040e+01
7.416000000000000369e+00 2.599033937813250716e+01
7.432000000000000384e+00 2.607052059289244639e+01
7.448000000000000398e+00 2.615666485891533100e+01
7.464000000000000412e+00 2.624492225059884021e+01
7.480000000000000426e+00 2.633107596452270727e+01
7.496000000000000441e+00 2.641119761383928832e+01
7.512000000000000455e+00 2.648216128853961493e+01
7.528000000000000469e+00 2.654223457506421369e+01
7.544000000000000483e+00 2.659120766419794535e+01
7.560000000000000497e+00 2.663049714545119429e+01
7.576000000000000512e+00 2.666261396156904340e+01
7.592000000000000526e+00 2.669056232469983314e+01
7.608000000000000540e+00 2.671723280453157656e+01
7.624000000000000554e+00 2.674446657527501259e+01
7.640000000000000568e+00 2.677286893169997484e+01
7.656000000000000583e+00 2.680143874257710479e+01
7.672000000000000597e+00 2.682818833409007553e+01
7.687999999999999723e+00 2.685042315079217445e+01
7.703999999999999737e+00 2.686585294049054085e+01
7.719999999999999751e+00 2.687327127883748190e+01
7.735999999999999766e+00 2.687308585808249006e+01
7.751999999999999780e+00 2.686776087966975268e+01
7.767999999999999794e+00 2.686149170788895191e+01
7.783999999999999808e+00 2.685954477874109259e+01
7.799999999999999822e+00 2.686733763603862002e+01
7.815999999999999837e+00 2.688944359358787750e+01
7.831999999999999851e+00 2.692879753458198522e+01
7.847999999999999865e+00 2.698610516380375657e+01
7.863999999999999879e+00 2.705989325549322544e+01
7.879999999999999893e+00 2.714718223659789231e+01
7.895999999999999908e+00 2.724397791412672376e+01
7.911999999999999922e+00 2.734637972502383008e+01
7.927999999999999936e+00 2.745141123688977558e+01
7.943999999999999950e+00 2.755759222002939168e+01
7.959999999999999964e+00 2.766523855488173922e+01
7.975999999999999979e+00 2.777648247537288029e+01
7.991999999999999993e+00 2.789479852603280108e+01
8.007999999999999119e+00 2.802445012090857546e+01
8.023999999999999133e+00 2.816956096821974143e+01
8.039999999999999147e+00 2.833321936359480731e+01
8.055999999999999162e+00 2.851674978641587899e+01
8.071999999999999176e+00 2.871887408266855957e+01
8.087999999999999190e+00 2.893592836659172818e+01
8.103999999999999204e+00 2.916156046577830097e+01
8.119999999999999218e+00 2.938841436364880622e+01
8.135999999999999233e+00 2.960857417643233447e+01
8.151999999999999247e+00 2.981532305250627957e+01
8.167999999999999261e+00 3.000418595985646775e+01
8.183999999999999275e+00 3.017370273890386656e+01
8.199999999999999289e+00 3.032556912938554561e+01
8.215999999999999304e+00 3.046422212463307133e+01
8.231999999999999318e+00 3.059576172911189218e+01
8.247999999999999332e+00 3.072702217893809973e+01
8.263999999999999346e+00 3.086440383718550962e+01
8.279999999999999361e+00 3.101304378145926677e+01
8.295999999999999375e+00 3.117637416102810022e+01
8.311999999999999389e+00 3.135581150633747427e+01
8.327999999999999403e+00 3.155070452337674070e+01
8.343999999999999417e+00 3.175864934690476815e+01
8.359999999999999432e+00 3.197567192933456681e+01
8.375999999999999446e+00 3.219663900010099411e+01
8.391999999999999460e+00 3.241618954561975841e+01
8.407999999999999474e+00 3.262915211494686218e+01
8.423999999999999488e+00 3.283173816002215517e+01
8.439999999999999503e+00 3.302238668917466669e+01
8.455999999999999517e+00 3.320230532830929349e+01
8.471999999999999531e+00 3.337559428801799299e+01
8.487999999999999545e+00 3.354892590606992542e+01
8.503999999999999559e+00 3.373037209223117117e+01
8.519999999999999574e+00 3.392813951428890817e+01
8.535999999999999588e+00 3.414872571190336714e+01
8.551999999999999602e+00 3.439608634838640455e+01
8.567999999999999616e+00 3.467017908081771793e+01
8.583999999999999631e+00 3.496720270986761392e+01
8.599999999999999645e+00 3.528006231745970922e+01
8.615999999999999659e+00 3.559954126546288222e+01
8.631999999999999673e+00 3.591535999418670855e+01
8.647999999999999687e+00 3.621797390015685636e+01
8.663999999999999702e+00 3.649951609339393599e+01
8.679999999999999716e+00 3.675470795905324906e+01
8.695999999999999730e+00 3.698134091296412862e+01
8.711999999999999744e+00 3.718020676853188178e+01
8.727999999999999758e+00 3.735476531641230480e+01
8.743999999999999773e+00 3.751064613023275740e+01
8.759999999999999787e+00 3.765505048251831255e+01
8.775999999999999801e+00 3.779551904337790802e+01
8.791999999999999815e+00 3.793950546800312651e+01
8.807999999999999829e+00 3.809308820846494115e+01
8.823999999999999844e+00 3.826063101153239643e+01
8.839999999999999858e+00 3.844411943092628547e+01
8.855999999999999872e+00 3.864295840861206699e+01
8.871999999999999886e+00 3.885441514505384930e+01
8.887999999999999901e+00 3.907405587959959092e+01
8.903999999999999915e+00 3.929598449890531953e+01
8.919999999999999929e+00 3.951402876428584676e+01
8.935999999999999943e+00 3.972226850358789108e+01
8.951999999999999957e+00 3.991530439168198541e+01
8.967999999999999972e+00 4.008913204059633983e+01
8.983999999999999986e+00 4.024097738553267334e+01
9.000000000000000000e+00 4.036951799221260728e+01
9.016000000000000014e+00 4.047494393580439720e+01
9.032000000000000028e+00 4.055897217874528593e+01
9.048000000000000043e+00 4.062438172309576601e+01
9.064000000000000057e+00 4.067546986656758889e+01
9.080000000000000071e+00 4.071734301910998965e+01
9.096000000000000085e+00 4.075565801604282967e+01
9.112000000000000099e+00 4.079612979952260332e+01
9.128000000000000114e+00 4.084380283441353754e+01
9.144000000000000128e+00 4.090220214791305864e+01
9.160000000000000142e+00 4.097301563612800379e+01
9.176000000000000156e+00 4.105561133752135561e+01
9.192000000000000171e+00 4.114719048142485036e+01
9.208000000000000185e+00 4.124325526051440249e+01
9.224000000000000199e+00 4.133891683774081116e+01
9.239999999999998437e+00 4.142953725864571624e+01
9.255999999999998451e+00 4.151173770893279169e+01
9.271999999999998465e+00 4.158438220911344985e+01
9.287999999999998479e+00 4.164848847703704138e+01
9.303999999999998494e+00 4.170686843083180406e+01
