# r J(r)
3.016000000000000014e+00 6.145456062465806113e-01
3.032000000000000028e+00 6.952009627700371786e-01
3.048000000000000043e+00 7.841676840628069023e-01
3.064000000000000057e+00 8.813322163141448229e-01
3.080000000000000071e+00 9.865884457703342214e-01
3.096000000000000085e+00 1.099952307359886694e+00
3.112000000000000099e+00 1.221581484445527055e+00
3.128000000000000114e+00 1.351865080325419077e+00
3.144000000000000128e+00 1.491445628008323698e+00
3.160000000000000142e+00 1.641296250962195558e+00
3.176000000000000156e+00 1.802636610300493603e+00
3.192000000000000171e+00 1.976986724762855863e+00
3.208000000000000185e+00 2.165874258957606546e+00
3.224000000000000199e+00 2.370663998226450797e+00
3.240000000000000213e+00 2.592324953057133285e+00
3.256000000000000227e+00 2.831134072033220317e+00
3.272000000000000242e+00 3.086564505615479348e+00
3.288000000000000256e+00 3.357186384982393079e+00
3.304000000000000270e+00 3.640974460430236981e+00
3.320000000000000284e+00 3.935518412086989937e+00
3.336000000000000298e+00 4.238371338073603667e+00
3.351999999999999869e+00 4.547471796154248125e+00
3.367999999999999883e+00 4.861353292416115579e+00
3.383999999999999897e+00 5.179182782143485042e+00
3.399999999999999911e+00 5.500728286119914046e+00
3.415999999999999925e+00 5.826039679325860199e+00
3.431999999999999940e+00 6.155237547110518292e+00
3.447999999999999954e+00 6.488141149335793223e+00
3.463999999999999968e+00 6.824236213006548368e+00
3.479999999999999982e+00 7.162330186124880704e+00
3.495999999999999996e+00 7.500934026697448687e+00
3.512000000000000011e+00 7.838281384286845288e+00
3.528000000000000025e+00 8.172532866247756544e+00
3.544000000000000039e+00 8.502164790287070062e+00
3.560000000000000053e+00 8.826059758460855775e+00
3.576000000000000068e+00 9.143753317048707530e+00
3.592000000000000082e+00 9.455306345708780924e+00
3.608000000000000096e+00 9.761285814315677101e+00
3.624000000000000110e+00 1.006253194635248427e+01
3.640000000000000124e+00 1.035983359359195788e+01
3.656000000000000139e+00 1.065373162583828659e+01
3.672000000000000153e+00 1.094400550866081545e+01
3.688000000000000167e+00 1.122958674144219771e+01
3.704000000000000181e+00 1.150843294462135624e+01
3.720000000000000195e+00 1.177740698724220181e+01
3.736000000000000210e+00 1.203251314447622811e+01
3.752000000000000224e+00 1.226897752451208135e+01
3.768000000000000238e+00 1.248168119068554383e+01
3.784000000000000252e+00 1.266548567408935710e+01
3.800000000000000266e+00 1.281549975256781160e+01
3.816000000000000281e+00 1.292747814871816203e+01
3.832000000000000295e+00 1.299795540060546628e+01
3.847999999999999865e+00 1.302432835676273370e+01
3.863999999999999879e+00 1.300494519852683517e+01
3.879999999999999893e+00 1.293900112553524018e+01
3.895999999999999908e+00 1.282657780733378061e+01
3.911999999999999922e+00 1.266866285564033667e+01
3.927999999999999936e+00 1.246729228382576338e+01
3.943999999999999950e+00 1.222559941647057435e+01
3.959999999999999964e+00 1.194777324125062457e+01
3.975999999999999979e+00 1.163926422248500714e+01
3.991999999999999993e+00 1.130644328430217982e+01
4.008000000000000007e+00 1.095637918459710036e+01
4.024000000000000021e+00 1.059644074138064695e+01
4.040000000000000036e+00 1.023395260472853074e+01
4.056000000000000050e+00 9.875687215202420433e+00
4.072000000000000064e+00 9.527701642089116518e+00
4.088000000000000078e+00 9.194865834094892776e+00
4.104000000000000092e+00 8.880918618061109271e+00
4.120000000000000107e+00 8.588318099690232188e+00
4.136000000000000121e+00 8.318404297628971378e+00
4.152000000000000135e+00 8.071319840521864464e+00
4.168000000000000149e+00 7.846346357565353813e+00
4.184000000000000163e+00 7.642100503921532173e+00
4.200000000000000178e+00 7.456580435751673619e+00
4.216000000000000192e+00 7.287593920381459256e+00
4.232000000000000206e+00 7.132742797604306517e+00
4.248000000000000220e+00 6.989808122847028571e+00
4.264000000000000234e+00 6.856847945461360894e+00
4.280000000000000249e+00 6.732131659757948583e+00
4.296000000000000263e+00 6.614472104053869650e+00
4.312000000000000277e+00 6.502981640495595350e+00
4.328000000000000291e+00 6.397465269221884299e+00
4.344000000000000306e+00 6.298058889289906759e+00
4.360000000000000320e+00 6.205347039192703029e+00
4.376000000000000334e+00 6.120367893785808810e+00
4.392000000000000348e+00 6.044247255055032575e+00
4.408000000000000362e+00 5.978211667969845600e+00
4.424000000000000377e+00 5.923337043448948513e+00
4.440000000000000391e+00 5.880347646408708329e+00
4.456000000000000405e+00 5.849620990599731840e+00
4.472000000000000419e+00 5.831120153696256025e+00
4.488000000000000433e+00 5.824513257305246050e+00
4.504000000000000448e+00 5.829231743548163536e+00
4.520000000000000462e+00 5.844665316648015363e+00
4.536000000000000476e+00 5.870146550922274997e+00
4.552000000000000490e+00 5.904955945677989426e+00
4.568000000000000504e+00 5.948269929961385927e+00
4.584000000000000519e+00 5.999086481643585600e+00
4.600000000000000533e+00 6.056167728089871360e+00
4.616000000000000547e+00 6.118025982103175053e+00
4.631999999999999673e+00 6.182893852491543996e+00
4.647999999999999687e+00 6.248998887776988198e+00
4.663999999999999702e+00 6.314542463086607604e+00
4.679999999999999716e+00 6.378053863915854826e+00
4.695999999999999730e+00 6.438397378468198262e+00
4.711999999999999744e+00 6.494924809531845256e+00
4.727999999999999758e+00 6.547561092660309612e+00
4.743999999999999773e+00 6.596889838249390792e+00
4.759999999999999787e+00 6.643967355223881377e+00
4.775999999999999801e+00 6.690204507783506394e+00
4.791999999999999815e+00 6.737286815065464118e+00
4.807999999999999829e+00 6.786839500085489085e+00
4.823999999999999844e+00 6.840252784518678908e+00
4.839999999999999858e+00 6.898405414214463960e+00
4.855999999999999872e+00 6.961668731728661186e+00
4.871999999999999886e+00 7.029800502749716351e+00
4.887999999999999901e+00 7.102105610888903797e+00
4.903999999999999915e+00 7.177567989093776468e+00
4.919999999999999929e+00 7.255187615054417449e+00
4.935999999999999943e+00 7.334226723440890439e+00
4.951999999999999957e+00 7.414391885328592835e+00
4.967999999999999972e+00 7.496141758727247861e+00
4.983999999999999986e+00 7.580642024967758630e+00
5.000000000000000000e+00 7.669637865190352954e+00
5.016000000000000014e+00 7.765393368641771765e+00
5.032000000000000028e+00 7.870200232666441309e+00
5.048000000000000043e+00 7.986199869187696976e+00
5.064000000000000057e+00 8.115058169840898117e+00
5.080000000000000071e+00 8.257621816119062430e+00
5.096000000000000085e+00 8.413983712733529075e+00
5.112000000000000099e+00 8.583334686312381834e+00
5.128000000000000114e+00 8.764252834672147330e+00
5.144000000000000128e+00 8.954886122927675274e+00
5.160000000000000142e+00 9.153397512541445735e+00
5.176000000000000156e+00 9.358099013116445875e+00
5.192000000000000171e+00 9.568036389576958456e+00
5.208000000000000185e+00 9.782937587791316503e+00
5.224000000000000199e+00 1.000364230692026979e+01
5.240000000000000213e+00 1.023164444454453736e+01
5.256000000000000227e+00 1.046922557493285488e+01
5.272000000000000242e+00 1.071887899258789290e+01
5.288000000000000256e+00 1.098292704281092647e+01
5.304000000000000270e+00 1.126307505204444759e+01
5.320000000000000284e+00 1.155988244329384962e+01
5.336000000000000298e+00 1.187259596050002841e+01
5.352000000000000313e+00 1.219924328394992585e+01
5.368000000000000327e+00 1.253664095294008085e+01
5.384000000000000341e+00 1.288094711383407187e+01
5.400000000000000355e+00 1.322828806997154771e+01
5.416000000000000369e+00 1.357526826414250998e+01
5.432000000000000384e+00 1.391968902061998392e+01
5.448000000000000398e+00 1.426053976611756902e+01
5.464000000000000412e+00 1.459811748998626157e+01
5.480000000000000426e+00 1.493363119072809653e+01
5.496000000000000441e+00 1.526853180967551182e+01
5.512000000000000455e+00 1.560379279398863517e+01
5.528000000000000469e+00 1.593947842421321859e+01
5.544000000000000483e+00 1.627446286792929087e+01
5.560000000000000497e+00 1.660633674422588513e+01
5.576000000000000512e+00 1.693183042544593420e+01
5.592000000000000526e+00 1.724751142316210917e+01
5.608000000000000540e+00 1.754998739532655705e+01
5.624000000000000554e+00 1.783650655464787249e+01
5.639999999999999680e+00 1.810493273795110269e+01
5.655999999999999694e+00 1.835365318969995485e+01
5.671999999999999709e+00 1.858094780497130571e+01
5.687999999999999723e+00 1.878484452768607227e+01
5.703999999999999737e+00 1.896281002099100377e+01
5.719999999999999751e+00 1.911166231352111566e+01
5.735999999999999766e+00 1.922813454871914018e+01
5.751999999999999780e+00 1.930946465199227191e+01
5.767999999999999794e+00 1.935415253733008001e+01
5.783999999999999808e+00 1.936255480600610568e+01
5.799999999999999822e+00 1.933733307997070128e+01
5.815999999999999837e+00 1.928318411955595124e+01
5.831999999999999851e+00 1.920658868571840472e+01
5.847999999999999865e+00 1.911472131503133198e+01
5.863999999999999879e+00 1.901455679159057155e+01
5.879999999999999893e+00 1.891167304359092682e+01
5.895999999999999908e+00 1.881001162930859039e+01
5.911999999999999922e+00 1.871123985934882583e+01
5.927999999999999936e+00 1.861518859018534044e+01
5.943999999999999950e+00 1.852045906625896166e+01
5.959999999999999964e+00 1.842504247494646563e+01
5.975999999999999979e+00 1.832751845015124914e+01
5.991999999999999993e+00 1.822725736720986944e+01
6.008000000000000007e+00 1.812499987963256132e+01
6.024000000000000021e+00 1.802288333055181369e+01
6.040000000000000036e+00 1.792400721058729829e+01
6.056000000000000050e+00 1.783196095608652954e+01
6.072000000000000064e+00 1.775042722401144601e+01
6.088000000000000078e+00 1.768238185717320476e+01
6.104000000000000092e+00 1.763008688271499480e+01
6.120000000000000107e+00 1.759466476185896511e+01
6.136000000000000121e+00 1.757611911750726463e+01
6.152000000000000135e+00 1.757375558137049154e+01
6.168000000000000149e+00 1.758618939872340547e+01
6.184000000000000163e+00 1.761176309834554488e+01
6.200000000000000178e+00 1.764870135324087030e+01
6.216000000000000192e+00 1.769546792920792910e+01
6.232000000000000206e+00 1.775053051513483382e+01
6.248000000000000220e+00 1.781251547950880365e+01
6.264000000000000234e+00 1.787999565679528402e+01
6.280000000000000249e+00 1.795152276063970476e+01
6.296000000000000263e+00 1.802555510452284437e+01
6.312000000000000277e+00 1.810079644240349950e+01
6.328000000000000291e+00 1.817608345558054594e+01
6.344000000000000306e+00 1.825066830672918528e+01
6.360000000000000320e+00 1.832423144147674421e+01
6.376000000000000334e+00 1.839709430086596598e+01
6.392000000000000348e+00 1.847009519329485272e+01
6.408000000000000362e+00 1.854428126642127594e+01
6.424000000000000377e+00 1.862094910135303749e+01
6.440000000000000391e+00 1.870118941660301104e+01
6.456000000000000405e+00 1.878587962782808063e+01
6.472000000000000419e+00 1.887545226487276651e+01
6.488000000000000433e+00 1.896982830904295270e+01
6.504000000000000448e+00 1.906833159155538482e+01
6.520000000000000462e+00 1.916984528008388367e+01
6.536000000000000476e+00 1.927301711593430511e+01
6.552000000000000490e+00 1.937637139826509269e+01
6.568000000000000504e+00 1.947871254896550397e+01
6.584000000000000519e+00 1.957939784559298602e+01
6.600000000000000533e+00 1.967826160012597825e+01
6.616000000000000547e+00 1.977603882859687801e+01
6.632000000000000561e+00 1.987373600727102030e+01
6.648000000000000576e+00 1.997288892163045304e+01
6.664000000000000590e+00 2.007494933424808536e+01
6.679999999999999716e+00 2.018134203395826987e+01
6.695999999999999730e+00 2.029316433398756203e+01
6.711999999999999744e+00 2.041129076722727831e+01
6.727999999999999758e+00 2.053620605974233726e+01
6.743999999999999773e+00 2.066851294567032227e+01
6.759999999999999787e+00 2.080891160723215449e+01
6.775999999999999801e+00 2.095841693566400821e+01
6.791999999999999815e+00 2.111839927117279103e+01
6.807999999999999829e+00 2.129045089435567562e+01
6.823999999999999844e+00 2.147600574551987762e+01
6.839999999999999858e+00 2.167600850568958748e+01
6.855999999999999872e+00 2.189043534785263390e+01
6.871999999999999886e+00 2.211795353596511404e+01
6.887999999999999901e+00 2.235599022974914618e+01
6.903999999999999915e+00 2.260075121927030395e+01
6.919999999999999929e+00 2.284786152727322772e+01
6.935999999999999943e+00 2.309276997154286093e+01
6.951999999999999957e+00 2.333158460129100575e+01
6.967999999999999972e+00 2.356143155422684288e+01
6.983999999999999986e+00 2.378094628869812155e+01
7.000000000000000000e+00 2.399017347207213291e+01
7.016000000000000014e+00 2.419021956928844475e+01
7.032000000000000028e+00 2.438300650172858397e+01
7.048000000000000043e+00 2.457068367876496850e+01
7.064000000000000057e+00 2.475508962039656424e+01
7.080000000000000071e+00 2.493738631486484536e+01
7.096000000000000085e+00 2.511764842644568319e+01
7.112000000000000099e+00 2.529457737099062342e+01
7.128000000000000114e+00 2.546535095882618194e+01
7.144000000000000128e+00 2.562596525056407870e+01
7.160000000000000142e+00 2.577154193615693600e+01
7.176000000000000156e+00 2.589711105170824368e+01
7.192000000000000171e+00 2.599830169518050837e+01
7.208000000000000185e+00 2.607239684410477665e+01
7.224000000000000199e+00 2.611895015197722358e+01
7.240000000000000213e+00 2.614014762157833616e+01
7.256000000000000227e+00 2.614082843436278125e+01
7.272000000000000242e+00 2.612776154744935297e+01
7.288000000000000256e+00 2.610882601308794193e+01
7.304000000000000270e+00 2.609208071617357305e+01
7.320000000000000284e+00 2.608471973257820764e+01
7.336000000000000298e+00 2.609218075220382005e+01
7.352000000000000313e+00 2.611778417467946056e+01
7.368000000000000327e+00 2.616263212596599175e+01
7.384000000000000341e+00 2.622582774708300946e+01
7.400000000000000355e+00 2.630460712889589558e+01
7.416000000000000369e+00 2.639463800531303406e+01
7.432000000000000384e+00 2.649075226546487372e+01
7.448000000000000398e+00 2.658698615346716565e+01
7.464000000000000412e+00 2.667715834429611732e+01
7.480000000000000426e+00 2.675540660023682094e+01
7.496000000000000441e+00 2.681630181664834467e+01
7.512000000000000455e+00 2.685565958669972630e+01
7.528000000000000469e+00 2.687067307793743254e+01
7.544000000000000483e+00 2.686055582930782393e+01
7.560000000000000497e+00 2.682658503277169615e+01
7.576000000000000512e+00 2.677223681872201766e+01
7.592000000000000526e+00 2.670287896204928302e+01
7.608000000000000540e+00 2.662529749454095196e+01
7.624000000000000554e+00 2.654695842076948153e+01
7.640000000000000568e+00 2.647490085940071580e+01
7.656000000000000583e+00 2.641492534805582082e+01
7.672000000000000597e+00 2.637110702561377451e+01
7.687999999999999723e+00 2.634495468824932729e+01
7.703999999999999737e+00 2.633563890517984873e+01
7.719999999999999751e+00 2.634065378354011955e+01
7.735999999999999766e+00 2.635608316921285876e+01
7.751999999999999780e+00 2.637793363617937104e+01
7.767999999999999794e+00 2.640277820887255444e+01
7.783999999999999808e+00 2.642840524783447620e+01
7.799999999999999822e+00 2.645406364798259702e+01
7.815999999999999837e+00 2.648053968400841285e+01
7.831999999999999851e+00 2.651001869196382188e+01
7.847999999999999865e+00 2.654541006110254742e+01
7.863999999999999879e+00 2.659002930667020337e+01
7.879999999999999893e+00 2.664702641280754136e+01
7.895999999999999908e+00 2.671901610426705176e+01
7.911999999999999922e+00 2.680772839373923233e+01
7.927999999999999936e+00 2.691385575782928186e+01
7.943999999999999950e+00 2.703713571337465993e+01
7.959999999999999964e+00 2.717615419413028022e+01
7.975999999999999979e+00 2.732892085888676448e+01
7.991999999999999993e+00 2.749321700222045450e+01
8.007999999999999119e+00 2.766635189278266438e+01
8.023999999999999133e+00 2.784567730155897891e+01
8.039999999999999147e+00 2.802850500839841530e+01
8.055999999999999162e+00 2.821208071073309043e+01
8.071999999999999176e+00 2.839362602863599960e+01
8.087999999999999190e+00 2.856998062800325044e+01
8.103999999999999204e+00 2.873806716846965514e+01
8.119999999999999218e+00 2.889483229126896191e+01
8.135999999999999233e+00 2.903795977432947240e+01
8.151999999999999247e+00 2.916615196189846415e+01
8.167999999999999261e+00 2.927960926471540049e+01
8.183999999999999275e+00 2.938025234531179919e+01
8.199999999999999289e+00 2.947171751050141353e+01
8.215999999999999304e+00 2.955904546308936887e+01
8.231999999999999318e+00 2.964840106843863055e+01
8.247999999999999332e+00 2.974596353334252541e+01
8.263999999999999346e+00 2.985745964452560131e+01
8.279999999999999361e+00 2.998747998737484721e+01
8.295999999999999375e+00 3.013856235256286453e+01
8.311999999999999389e+00 3.031116266172354301e+01
8.327999999999999403e+00 3.050336090538735689e+01
8.343999999999999417e+00 3.071128453611923348e+01
8.359999999999999432e+00 3.092983723269502150e+01
8.375999999999999446e+00 3.115344698727637507e+01
8.391999999999999460e+00 3.137716917133184324e+01
8.407999999999999474e+00 3.159730843080821217e+01
8.423999999999999488e+00 3.181190888756372104e+01
8.439999999999999503e+00 3.202100308092958869e+01
8.455999999999999517e+00 3.222592073973753202e+01
8.471999999999999531e+00 3.242887989719316977e+01
8.487999999999999545e+00 3.263209429586189714e+01
8.503999999999999559e+00 3.283723052122332575e+01
8.519999999999999574e+00 3.304511629242430359e+01
8.535999999999999588e+00 3.325560967996936057e+01
8.551999999999999602e+00 3.346794309062962469e+01
8.567999999999999616e+00 3.368086528302804084e+01
8.583999999999999631e+00 3.389300035876119921e+01
8.599999999999999645e+00 3.410282280710286784e+01
8.615999999999999659e+00 3.430854802343708343e+01
8.631999999999999673e+00 3.450807421298222266e+01
8.647999999999999687e+00 3.469872403041127029e+01
8.663999999999999702e+00 3.487808897995247293e+01
8.679999999999999716e+00 3.504373295372084129e+01
8.695999999999999730e+00 3.519417785534123055e+01
8.711999999999999744e+00 3.532963196810740669e+01
8.727999999999999758e+00 3.545218765441339315e+01
8.743999999999999773e+00 3.556594005825277094e+01
8.759999999999999787e+00 3.567667262364024339e+01
8.775999999999999801e+00 3.579119451965742371e+01
8.791999999999999815e+00 3.591612049528041695e+01
8.807999999999999829e+00 3.605704680489569114e+01
8.823999999999999844e+00 3.621759756104457750e+01
8.839999999999999858e+00 3.639881225158123357e+01
8.855999999999999872e+00 3.659915714737263670e+01
8.871999999999999886e+00 3.681472449405967495e+01
8.887999999999999901e+00 3.703969791063271799e+01
8.903999999999999915e+00 3.726724590470941223e+01
8.919999999999999929e+00 3.749037512598940225e+01
8.935999999999999943e+00 3.770263716472692295e+01
8.951999999999999957e+00 3.789928462150201227e+01
8.967999999999999972e+00 3.807743009898383235e+01
8.983999999999999986e+00 3.823687176541317001e+01
9.000000000000000000e+00 3.837983188774919796e+01
9.016000000000000014e+00 3.851050652738314284e+01
9.032000000000000028e+00 3.863441124930921688e+01
9.048000000000000043e+00 3.875759697022894557e+01
9.064000000000000057e+00 3.888546995706619924e+01
9.080000000000000071e+00 3.902175923434772642e+01
9.096000000000000085e+00 3.916794294183205238e+01
9.112000000000000099e+00 3.932292620886416046e+01
9.128000000000000114e+00 3.948303231629201093e+01
9.144000000000000128e+00 3.964267427560806567e+01
9.160000000000000142e+00 3.979529529188447157e+01
9.176000000000000156e+00 3.993411769343648388e+01
9.192000000000000171e+00 4.005356876674844813e+01
9.208000000000000185e+00 4.014993510896746898e+01
9.224000000000000199e+00 4.022227644181619155e+01
9.239999999999998437e+00 4.027247863053280241e+01
9.255999999999998451e+00 4.030536530333537826e+01
9.271999999999998465e+00 4.032795804712466037e+01
9.287999999999998479e+00 4.034842231219314357e+01
9.303999999999998494e+00 4.037536111062016886e+01
