# r(Angstrom)	g(r)_ideal	J(r)_ideal	J(r)_broadened
4.520000000000000462e+00 5.603326715649148415e-01 5.249994517978991304e+00 5.844665316648015363e+00
4.536000000000000476e+00 6.954833540013648507e-01 6.562493195730635165e+00 5.870146550922274997e+00
4.552000000000000490e+00 5.853680784313037844e-01 5.562494273044736204e+00 5.904955945677989426e+00
4.568000000000000504e+00 5.094316825194142861e-01 4.874995015969291856e+00 5.948269929961385927e+00
4.584000000000000519e+00 6.939658537098837288e-01 6.687493210577237335e+00 5.999086481643585600e+00
4.600000000000000533e+00 5.410123357895491036e-01 5.249994706999650873e+00 6.056167728089871360e+00
4.616000000000000547e+00 6.843775038486403783e-01 6.687493304384818593e+00 6.118025982103175053e+00
4.631999999999999673e+00 5.780266231471684613e-01 5.687494344869965524e+00 6.182893852491543996e+00
4.647999999999999687e+00 6.812947945632408242e-01 6.749993334544635459e+00 6.248998887776988198e+00
4.663999999999999702e+00 6.828934880382390160e-01 6.812493318903788619e+00 6.314542463086607604e+00
4.679999999999999716e+00 5.413412311616123684e-01 5.437494703781889704e+00 6.378053863915854826e+00
4.695999999999999730e+00 7.045182336583019067e-01 7.124993107337890486e+00 6.438397378468198262e+00
4.711999999999999744e+00 6.444990790102228528e-01 6.562493694535938893e+00 6.494924809531845256e+00
4.727999999999999758e+00 5.913714675839438772e-01 6.062494214310488516e+00 6.547561092660309612e+00
4.743999999999999773e+00 6.963892378600150534e-01 7.187493186867977002e+00 6.596889838249390792e+00
4.759999999999999787e+00 6.917155021881207233e-01 7.187493232593554993e+00 6.643967355223881377e+00
4.775999999999999801e+00 5.914937159577011716e-01 6.187494213114475450e+00 6.690204507783506394e+00
4.791999999999999815e+00 6.587686742226565029e-01 6.937493554929167416e+00 6.737286815065464118e+00
4.807999999999999829e+00 6.249143957483446199e-01 6.624993886142894972e+00 6.786839500085489085e+00
4.823999999999999844e+00 5.914940226809405344e-01 6.312494213111413011e+00 6.840252784518678908e+00
4.839999999999999858e+00 6.166783891920931682e-01 6.624993966720032823e+00 6.898405414214463960e+00
4.855999999999999872e+00 6.357390944611638339e-01 6.874993780239218921e+00 6.961668731728661186e+00
4.871999999999999886e+00 6.889858129099926121e-01 7.499993259299493786e+00 7.029800502749716351e+00
4.887999999999999901e+00 6.160343883709477053e-01 6.749993973020551152e+00 7.102105610888903797e+00
4.903999999999999915e+00 6.573560492123159404e-01 7.249993568749571793e+00 7.177567989093776468e+00
4.919999999999999929e+00 6.418273888567838092e-01 7.124993720674524411e+00 7.255187615054417449e+00
4.935999999999999943e+00 6.376731808249994637e-01 7.124993761317124807e+00 7.334226723440890439e+00
4.951999999999999957e+00 6.891345408143212392e-01 7.749993257844438155e+00 7.414391885328592835e+00
4.967999999999999972e+00 7.233554014592640247e-01 8.187492923044084492e+00 7.496141758727247861e+00
4.983999999999999986e+00 6.035041039451366496e-01 6.874994095610725608e+00 7.580642024967758630e+00
5.000000000000000000e+00 6.868693678856744311e-01 7.874993280005715413e+00 7.669637865190352954e+00
5.016000000000000014e+00 7.258273975556417401e-01 8.374992898859380475e+00 7.765393368641771765e+00
5.032000000000000028e+00 6.135743605137649048e-01 7.124993997088151509e+00 7.870200232666441309e+00
5.048000000000000043e+00 5.936464917135645392e-01 6.937494192052986897e+00 7.986199869187696976e+00
5.064000000000000057e+00 6.749318896966480796e-01 7.937493396795998635e+00 8.115058169840898117e+00
5.080000000000000071e+00 7.182160525589920130e-01 8.499992973325134926e+00 8.257621816119062430e+00
5.096000000000000085e+00 6.927215822958242564e-01 8.249993222750523714e+00 8.413983712733529075e+00
5.112000000000000099e+00 6.779619034146132650e-01 8.124993367152043788e+00 8.583334686312381834e+00
5.128000000000000114e+00 7.255638442967502488e-01 8.749992901437847692e+00 8.764252834672147330e+00
5.144000000000000128e+00 7.468092957837649815e-01 9.062492693582751002e+00 8.954886122927675274e+00
5.160000000000000142e+00 7.165925146299716442e-01 8.749992989208886129e+00 9.153397512541445735e+00
5.176000000000000156e+00 7.325168072246336370e-01 8.999992833413386961e+00 9.358099013116445875e+00
5.192000000000000171e+00 8.341770086805111450e-01 1.031249183881996956e+01 9.568036389576958456e+00
5.208000000000000185e+00 7.989117608059536080e-01 9.937492183837678184e+00 9.782937587791316503e+00
5.224000000000000199e+00 7.540744987975233071e-01 9.437492622503414808e+00 1.000364230692026979e+01
5.240000000000000213e+00 8.934156928022403132e-01 1.124999125925743115e+01 1.023164444454453736e+01
5.256000000000000227e+00 8.090526457071786082e-01 1.024999208462432421e+01 1.046922557493285488e+01
5.272000000000000242e+00 7.747292146352293685e-01 9.874992420427730622e+00 1.071887899258789290e+01
5.288000000000000256e+00 7.505531973858494688e-01 9.624992656954320935e+00 1.098292704281092647e+01
5.304000000000000270e+00 9.446506638175856674e-01 1.218749075799947512e+01 1.126307505204444759e+01
5.320000000000000284e+00 8.330412250351022507e-01 1.081249184993171575e+01 1.155988244329384962e+01
5.336000000000000298e+00 9.142087694374718687e-01 1.193749105582801562e+01 1.187259596050002841e+01
5.352000000000000313e+00 9.372979691636819100e-01 1.231249082993482347e+01 1.219924328394992585e+01
5.368000000000000327e+00 8.229394751911882633e-01 1.087499194876208719e+01 1.253664095294008085e+01
5.384000000000000341e+00 9.638011093831523324e-01 1.281249057064089669e+01 1.288094711383407187e+01
5.400000000000000355e+00 1.000161007017428272e+00 1.337499021491325557e+01 1.322828806997154771e+01
5.416000000000000369e+00 1.124350511048709977e+00 1.512498899990406365e+01 1.357526826414250998e+01
5.432000000000000384e+00 1.039218009582968172e+00 1.406248983279893849e+01 1.391968902061998392e+01
5.448000000000000398e+00 1.120364396724754963e+00 1.524998903890196722e+01 1.426053976611756902e+01
5.464000000000000412e+00 1.004257241443859527e+00 1.374999017483799157e+01 1.459811748998626157e+01
5.480000000000000426e+00 1.143623571561041441e+00 1.574998881134551532e+01 1.493363119072809653e+01
5.496000000000000441e+00 1.001620495128171751e+00 1.387499020063456889e+01 1.526853180967551182e+01
5.512000000000000455e+00 1.143840423568681430e+00 1.593748880922415267e+01 1.560379279398863517e+01
5.528000000000000469e+00 1.003437042066854579e+00 1.406249018286224839e+01 1.593947842421321859e+01
5.544000000000000483e+00 1.254826476836441662e+00 1.768748772339100128e+01 1.627446286792929087e+01
5.560000000000000497e+00 1.137401524324305191e+00 1.612498887221933330e+01 1.660633674422588513e+01
5.576000000000000512e+00 1.201015790857366428e+00 1.712498824984823287e+01 1.693183042544593420e+01
5.592000000000000526e+00 1.211585750708584097e+00 1.737498814643685918e+01 1.724751142316210917e+01
5.608000000000000540e+00 1.256682815142000198e+00 1.812498770522931224e+01 1.754998739532655705e+01
5.624000000000000554e+00 1.387423152918623614e+00 2.012498642612963096e+01 1.783650655464787249e+01
5.639999999999999680e+00 1.238178693366491778e+00 1.806248788626491475e+01 1.810493273795110269e+01
5.655999999999999694e+00 1.154500652041266617e+00 1.693748870492954950e+01 1.835365318969995485e+01
5.671999999999999709e+00 1.300497812406671061e+00 1.918748727656468844e+01 1.858094780497130571e+01
5.687999999999999723e+00 1.238431105121570175e+00 1.837498788379522807e+01 1.878484452768607227e+01
5.703999999999999737e+00 1.252436894715063476e+00 1.868748774676977575e+01 1.896281002099100377e+01
5.719999999999999751e+00 1.374565951187447288e+00 2.062498655191785701e+01 1.911166231352111566e+01
5.735999999999999766e+00 1.238501692069783333e+00 1.868748788310479014e+01 1.922813454871914018e+01
5.751999999999999780e+00 1.388148246882343617e+00 2.106248641903581742e+01 1.930946465199227191e+01
5.767999999999999794e+00 1.310820362827666008e+00 1.999998717557399530e+01 1.935415253733008001e+01
5.783999999999999808e+00 1.283209869225493405e+00 1.968748744570168085e+01 1.936255480600610568e+01
5.799999999999999822e+00 1.336908425109778475e+00 2.062498692034116132e+01 1.933733307997070128e+01
5.815999999999999837e+00 1.349707683755713150e+00 2.093748679511918098e+01 1.928318411955595124e+01
5.831999999999999851e+00 1.198063585334632641e+00 1.868748827873119822e+01 1.920658868571840472e+01
5.847999999999999865e+00 1.147681739675925794e+00 1.799998877164291144e+01 1.911472131503133198e+01
5.863999999999999879e+00 1.208803279279701437e+00 1.906248817365917958e+01 1.901455679159057155e+01
5.879999999999999893e+00 1.162816213685563316e+00 1.843748862357417551e+01 1.891167304359092682e+01
5.895999999999999908e+00 1.093787535351257389e+00 1.743748929891719612e+01 1.881001162930859039e+01
5.911999999999999922e+00 1.216548593676677559e+00 1.949998809788296228e+01 1.871123985934882583e+01
5.927999999999999936e+00 1.132426909225715761e+00 1.824998892088854419e+01 1.861518859018534044e+01
5.943999999999999950e+00 1.126338607214210530e+00 1.824998898045347318e+01 1.852045906625896166e+01
5.959999999999999964e+00 1.177848892791103275e+00 1.918748847650211431e+01 1.842504247494646563e+01
5.975999999999999979e+00 1.209711496610540227e+00 1.981248816477356200e+01 1.832751845015124914e+01
5.991999999999999993e+00 1.104569645845792980e+00 1.818748919342984394e+01 1.822725736720986944e+01
6.008000000000000007e+00 1.045836144777571031e+00 1.731248976805078499e+01 1.812499987963256132e+01
6.024000000000000021e+00 1.096621238251559216e+00 1.824998927119342085e+01 1.802288333055181369e+01
6.040000000000000036e+00 1.090819023049613534e+00 1.824998932795963569e+01 1.792400721058729829e+01
6.056000000000000050e+00 1.007027401810195233e+00 1.693749014773593231e+01 1.783196095608652954e+01
6.072000000000000064e+00 1.038691375756045199e+00 1.756248983795093821e+01 1.775042722401144601e+01
6.088000000000000078e+00 1.003822884907363377e+00 1.706249017908747945e+01 1.768238185717320476e+01
6.104000000000000092e+00 1.042460346987298614e+00 1.781248980107698543e+01 1.763008688271499480e+01
6.120000000000000107e+00 1.047932667511905613e+00 1.799998974753900072e+01 1.759466476185896511e+01
6.136000000000000121e+00 9.556018058023195705e-01 1.649999065085884453e+01 1.757611911750726463e+01
6.152000000000000135e+00 9.146286498090115957e-01 1.587499105172012470e+01 1.757375558137049154e+01
6.168000000000000149e+00 1.053179360849521906e+00 1.837498969620800793e+01 1.758618939872340547e+01
6.184000000000000163e+00 1.083373884429939205e+00 1.899998940079886722e+01 1.761176309834554488e+01
6.200000000000000178e+00 9.714286898974597850e-01 1.712499049601629864e+01 1.764870135324087030e+01
6.216000000000000192e+00 9.770156053972032240e-01 1.731249044135653747e+01 1.769546792920792910e+01
6.232000000000000206e+00 9.895505016279126931e-01 1.762499031872151534e+01 1.775053051513483382e+01
6.248000000000000220e+00 9.530690156393433199e-01 1.706249067563841848e+01 1.781251547950880365e+01
6.264000000000000234e+00 1.066298072392412699e+00 1.918748956786092208e+01 1.787999565679528402e+01
6.280000000000000249e+00 8.984580586910475564e-01 1.624999120992518442e+01 1.795152276063970476e+01
6.296000000000000263e+00 1.014229705663548309e+00 1.843749007727217304e+01 1.802555510452284437e+01
6.312000000000000277e+00 9.885704229627833017e-01 1.806249032830960743e+01 1.810079644240349950e+01
6.328000000000000291e+00 1.017611482535889733e+00 1.868749004418682702e+01 1.817608345558054594e+01
6.344000000000000306e+00 1.005712512365457334e+00 1.856249016059977919e+01 1.825066830672918528e+01
6.360000000000000320e+00 1.027612460769539604e+00 1.906248994634211869e+01 1.832423144147674421e+01
6.376000000000000334e+00 9.587672069887890336e-01 1.787499061989020177e+01 1.839709430086596598e+01
6.392000000000000348e+00 9.739868085386927943e-01 1.824999047098842553e+01 1.847009519329485272e+01
6.408000000000000362e+00 9.326207437235931597e-01 1.756249087569433343e+01 1.854428126642127594e+01
6.424000000000000377e+00 9.775171933794324364e-01 1.849999043644954355e+01 1.862094910135303749e+01
6.440000000000000391e+00 1.058102879910782335e+00 2.012498964803826951e+01 1.870118941660301104e+01
6.456000000000000405e+00 9.384229360916256368e-01 1.793749081892874386e+01 1.878587962782808063e+01
6.472000000000000419e+00 1.028143719823149338e+00 1.974998994114386619e+01 1.887545226487276651e+01
6.488000000000000433e+00 9.421391897668555115e-01 1.818749078257079077e+01 1.896982830904295270e+01
6.504000000000000448e+00 9.826130734083620144e-01 1.906249038659377959e+01 1.906833159155538482e+01
6.520000000000000462e+00 9.040608896908579606e-01 1.762499115510977177e+01 1.916984528008388367e+01
6.536000000000000476e+00 9.985366655317418072e-01 1.956249023080538763e+01 1.927301711593430511e+01
6.552000000000000490e+00 9.682685566083403250e-01 1.906249052693380008e+01 1.937637139826509269e+01
6.568000000000000504e+00 1.124676130031694532e+00 2.224998899671753705e+01 1.947871254896550397e+01
6.584000000000000519e+00 9.934618796097693938e-01 1.974999028045455773e+01 1.957939784559298602e+01
6.600000000000000533e+00 9.792650090181760358e-01 1.956249041934967536e+01 1.967826160012597825e+01
6.616000000000000547e+00 8.468796206970180540e-01 1.699999171454361502e+01 1.977603882859687801e+01
6.632000000000000561e+00 1.003921481833870866e+00 2.024999017812289992e+01 1.987373600727102030e+01
6.648000000000000576e+00 1.017596703818437032e+00 2.062499004433089667e+01 1.997288892163045304e+01
6.664000000000000590e+00 1.083299400525810752e+00 2.206248940152761762e+01 2.007494933424808536e+01
6.679999999999999716e+00 9.651124829201528366e-01 1.974999055781117363e+01 2.018134203395826987e+01
6.695999999999999730e+00 8.905955209211314783e-01 1.831249128684876837e+01 2.029316433398756203e+01
6.711999999999999744e+00 9.650072243370712011e-01 1.993749055884069321e+01 2.041129076722727831e+01
6.727999999999999758e+00 9.634336056366429313e-01 1.999999057423651649e+01 2.053620605974233726e+01
6.743999999999999773e+00 1.063743719518834396e+00 2.218748959285070299e+01 2.066851294567032227e+01
6.759999999999999787e+00 1.022926685261801305e+00 2.143748999218521334e+01 2.080891160723215449e+01
6.775999999999999801e+00 9.854510807407138584e-01 2.074999035882835230e+01 2.095841693566400821e+01
6.791999999999999815e+00 9.305912856251318255e-01 1.968749089554900777e+01 2.111839927117279103e+01
6.807999999999999829e+00 1.005612805111004704e+00 2.137499016157601162e+01 2.129045089435567562e+01
6.823999999999999844e+00 1.053581772113194814e+00 2.249998969227106116e+01 2.147600574551987762e+01
6.839999999999999858e+00 9.700091141500930547e-01 2.081249050990411931e+01 2.167600850568958748e+01
6.855999999999999872e+00 9.799837361784797807e-01 2.112499041231803787e+01 2.189043534785263390e+01
6.871999999999999886e+00 9.956268040867578550e-01 2.156249025927370155e+01 2.211795353596511404e+01
6.887999999999999901e+00 9.881342511310338139e-01 2.149999033257763514e+01 2.235599022974914618e+01
6.903999999999999915e+00 1.075053476617446213e+00 2.349998948220189732e+01 2.260075121927030395e+01
6.919999999999999929e+00 9.847085283262866362e-01 2.162499036609290926e+01 2.284786152727322772e+01
6.935999999999999943e+00 1.096318105215750016e+00 2.418748927415965966e+01 2.309276997154286093e+01
6.951999999999999957e+00 1.091277571102950317e+00 2.418748932347305214e+01 2.333158460129100575e+01
6.967999999999999972e+00 1.142409792841307725e+00 2.543748882322097060e+01 2.356143155422684288e+01
6.983999999999999986e+00 1.033801256257989465e+00 2.312498988579336867e+01 2.378094628869812155e+01
7.000000000000000000e+00 1.029080710797281917e+00 2.312498993197712949e+01 2.399017347207213291e+01
7.016000000000000014e+00 1.038235564981152992e+00 2.343748984241089417e+01 2.419021956928844475e+01
7.032000000000000028e+00 1.143758061416368488e+00 2.593748881002970208e+01 2.438300650172858397e+01
7.048000000000000043e+00 1.045290446638949655e+00 2.381248977338883321e+01 2.457068367876496850e+01
7.064000000000000057e+00 1.076065327240211200e+00 2.462498947230263724e+01 2.475508962039656424e+01
7.080000000000000071e+00 1.120145655179690225e+00 2.574998904104199937e+01 2.493738631486484536e+01
7.096000000000000085e+00 1.109686855966675711e+00 2.562498914336567069e+01 2.511764842644568319e+01
7.112000000000000099e+00 1.005007113125180984e+00 2.331249016750172487e+01 2.529457737099062342e+01
7.128000000000000114e+00 1.139980305614709089e+00 2.656248884698953461e+01 2.546535095882618194e+01
7.144000000000000128e+00 1.049429963129788090e+00 2.456248973289014259e+01 2.562596525056407870e+01
7.160000000000000142e+00 1.127154927918200267e+00 2.649998897246689822e+01 2.577154193615693600e+01
7.176000000000000156e+00 1.103608401094646307e+00 2.606248920283458403e+01 2.589711105170824368e+01
7.192000000000000171e+00 1.109242605098159418e+00 2.631248914771179059e+01 2.599830169518050837e+01
7.208000000000000185e+00 1.130554541064421770e+00 2.693748893920707843e+01 2.607239684410477665e+01
7.224000000000000199e+00 1.175170401357863215e+00 2.812498850270708317e+01 2.611895015197722358e+01
7.240000000000000213e+00 1.136182538947674514e+00 2.731248888414518561e+01 2.614014762157833616e+01
7.256000000000000227e+00 1.100115259715925164e+00 2.656248923700927378e+01 2.614082843436278125e+01
7.272000000000000242e+00 1.043737026822008085e+00 2.531248978858713627e+01 2.612776154744935297e+01
7.288000000000000256e+00 1.036593414914848355e+00 2.524998985847648569e+01 2.610882601308794193e+01
7.304000000000000270e+00 1.003956348935440612e+00 2.456249017778201349e+01 2.609208071617357305e+01
7.320000000000000284e+00 1.119113988562961293e+00 2.749998905113536907e+01 2.608471973257820764e+01
7.336000000000000298e+00 9.901521225094284118e-01 2.443749031283540418e+01 2.609218075220382005e+01
7.352000000000000313e+00 1.028710038341821065e+00 2.549998993560384264e+01 2.611778417467946056e+01
7.368000000000000327e+00 1.117132248312705300e+00 2.781248907052335895e+01 2.616263212596599175e+01
7.384000000000000341e+00 1.002316337983263361e+00 2.506249019382667598e+01 2.622582774708300946e+01
7.400000000000000355e+00 1.020385388165627516e+00 2.562499001704799895e+01 2.630460712889589558e+01
7.416000000000000369e+00 1.018465199627208939e+00 2.568749003583438650e+01 2.639463800531303406e+01
7.432000000000000384e+00 1.090572852124817693e+00 2.762498933036753002e+01 2.649075226546487372e+01
7.448000000000000398e+00 1.009732422710970079e+00 2.568749012127183207e+01 2.658698615346716565e+01
7.464000000000000412e+00 1.078795545555723434e+00 2.756248944559086667e+01 2.667715834429611732e+01
7.480000000000000426e+00 1.049827371557309430e+00 2.693748972900207406e+01 2.675540660023682094e+01
7.496000000000000441e+00 1.059902945762486670e+00 2.731248963042729017e+01 2.681630181664834467e+01
7.512000000000000455e+00 1.043317295619435425e+00 2.699998979269303589e+01 2.685565958669972630e+01
7.528000000000000469e+00 1.058125729862141151e+00 2.749998964781509869e+01 2.687067307793743254e+01
7.544000000000000483e+00 1.041668946699756626e+00 2.718748980881975896e+01 2.686055582930782393e+01
7.560000000000000497e+00 1.034879917477858458e+00 2.712498987524053717e+01 2.682658503277169615e+01
7.576000000000000512e+00 1.040011160860252915e+00 2.737498982503932154e+01 2.677223681872201766e+01
7.592000000000000526e+00 1.104201426444043177e+00 2.918748919703246614e+01 2.670287896204928302e+01
7.608000000000000540e+00 9.394544125596744344e-01 2.493749080883685210e+01 2.662529749454095196e+01
7.624000000000000554e+00 9.542726072559593042e-01 2.543749066386355651e+01 2.654695842076948153e+01
7.640000000000000568e+00 9.899721190354106026e-01 2.649999031459621079e+01 2.647490085940071580e+01
7.656000000000000583e+00 1.018389905286768204e+00 2.737499003657034535e+01 2.641492534805582082e+01
7.672000000000000597e+00 9.354229099253468238e-01 2.524999084827943463e+01 2.637110702561377451e+01
7.687999999999999723e+00 8.854179071922453348e-01 2.399999133750404923e+01 2.634495468824932729e+01
7.703999999999999737e+00 9.001136454839497869e-01 2.449999119372737511e+01 2.633563890517984873e+01
7.719999999999999751e+00 1.061028885418997980e+00 2.899998961941217956e+01 2.634065378354011955e+01
7.735999999999999766e+00 9.541681787424632910e-01 2.618749066488503630e+01 2.635608316921285876e+01
7.751999999999999780e+00 1.020537139822873973e+00 2.812499001556308897e+01 2.637793363617937104e+01
7.767999999999999794e+00 9.169621915666963385e-01 2.537499102888948244e+01 2.640277820887255444e+01
7.783999999999999808e+00 9.401874661187817894e-01 2.612499080166503518e+01 2.642840524783447620e+01
7.799999999999999822e+00 9.632146531276289947e-01 2.687499057637924338e+01 2.645406364798259702e+01
7.815999999999999837e+00 9.369664064341499676e-01 2.624999083317825210e+01 2.648053968400841285e+01
7.831999999999999851e+00 9.664685611848948810e-01 2.718749054454372072e+01 2.651001869196382188e+01
7.847999999999999865e+00 8.939376087055389553e-01 2.524999125415089196e+01 2.654541006110254742e+01
7.863999999999999879e+00 9.520079392886893199e-01 2.699999068601950825e+01 2.659002930667020337e+01
7.879999999999999893e+00 9.503406254675605958e-01 2.706249070233167231e+01 2.664702641280754136e+01
7.895999999999999908e+00 9.180764459388780496e-01 2.624999101798823631e+01 2.671901610426705176e+01
7.911999999999999922e+00 8.882422783220036422e-01 2.549999130987185580e+01 2.680772839373923233e+01
7.927999999999999936e+00 8.824923751605620037e-01 2.543749136612592210e+01 2.691385575782928186e+01
7.943999999999999950e+00 1.006355169298057461e+00 2.912499015431227178e+01 2.703713571337465993e+01
7.959999999999999964e+00 9.377869618972426435e-01 2.724999082515070370e+01 2.717615419413028022e+01
7.975999999999999979e+00 8.569066988633424753e-01 2.499999161644335643e+01 2.732892085888676448e+01
7.991999999999999993e+00 9.302921935455209512e-01 2.724999089847731071e+01 2.749321700222045450e+01
8.007999999999999119e+00 1.005210115260417147e+00 2.956249016551587872e+01 2.766635189278266438e+01
8.023999999999999133e+00 9.313537668761945332e-01 2.749999088808926473e+01 2.784567730155897891e+01
8.039999999999999147e+00 9.866828852463805921e-01 2.924999034677736631e+01 2.802850500839841530e+01
8.055999999999999162e+00 9.029701224604498311e-01 2.687499116578035796e+01 2.821208071073309043e+01
8.071999999999999176e+00 9.014856218188338488e-01 2.693749118030530454e+01 2.839362602863599960e+01
8.087999999999999190e+00 9.729229246013586518e-01 2.918749048139813951e+01 2.856998062800325044e+01
8.103999999999999204e+00 9.670098409192607880e-01 2.912499053924735648e+01 2.873806716846965514e+01
8.119999999999999218e+00 1.002474934414074426e+00 3.031249019227492880e+01 2.889483229126896191e+01
8.135999999999999233e+00 9.017706030327302669e-01 2.737499117751770328e+01 2.903795977432947240e+01
8.151999999999999247e+00 1.015127750850401966e+00 3.093749006848564420e+01 2.916615196189846415e+01
8.167999999999999261e+00 9.805136030925352131e-01 2.999999040713466414e+01 2.927960926471540049e+01
8.183999999999999275e+00 9.827877484396178032e-01 3.018749038488356007e+01 2.938025234531179919e+01
8.199999999999999289e+00 9.323392591611442404e-01 2.874999087844827272e+01 2.947171751050141353e+01
8.215999999999999304e+00 9.367872365680578461e-01 2.899999083493180763e+01 2.955904546308936887e+01
8.231999999999999318e+00 9.472269148497610702e-01 2.943749073279457562e+01 2.964840106843863055e+01
8.247999999999999332e+00 9.716017328931098040e-01 3.031249049432283371e+01 2.974596353334252541e+01
8.263999999999999346e+00 9.818119933600232274e-01 3.074999039443138571e+01 2.985745964452560131e+01
8.279999999999999361e+00 9.044708420171835295e-01 2.843749115110022530e+01 2.998747998737484721e+01
8.295999999999999375e+00 8.336590273144541818e-01 2.631249184388647322e+01 3.013856235256286453e+01
8.311999999999999389e+00 1.047435528177287134e+00 3.318748975240259824e+01 3.031116266172354301e+01
8.327999999999999403e+00 9.490946974412516335e-01 3.018749071452140953e+01 3.050336090538735689e+01
8.343999999999999417e+00 9.337134998495962845e-01 2.981249086500279333e+01 3.071128453611923348e+01
8.359999999999999432e+00 9.301428980912820332e-01 2.981249089993723800e+01 3.092983723269502150e+01
8.375999999999999446e+00 9.673861296870721604e-01 3.112499053556611628e+01 3.115344698727637507e+01
8.391999999999999460e+00 9.927279878047620132e-01 3.206249028763441800e+01 3.137716917133184324e+01
8.407999999999999474e+00 1.019797910506754279e+00 3.306249002279522387e+01 3.159730843080821217e+01
8.423999999999999488e+00 1.029370992245547844e+00 3.349998992913669582e+01 3.181190888756372104e+01
8.439999999999999503e+00 9.795552137266706483e-01 3.199999041651098963e+01 3.202100308092958869e+01
8.455999999999999517e+00 9.796637168654943606e-01 3.212499041544847245e+01 3.222592073973753202e+01
8.471999999999999531e+00 9.322952074506880571e-01 3.068749087888005178e+01 3.242887989719316977e+01
8.487999999999999545e+00 9.647244569652088098e-01 3.187499056160636357e+01 3.263209429586189714e+01
8.503999999999999559e+00 9.497906460711124099e-01 3.149999070771295351e+01 3.283723052122332575e+01
8.519999999999999574e+00 1.034466103251046487e+00 3.443748987928917416e+01 3.304511629242430359e+01
8.535999999999999588e+00 9.632572177809558545e-01 3.218749057596069463e+01 3.325560967996936057e+01
8.551999999999999602e+00 1.093821795858141988e+00 3.668748929858256957e+01 3.346794309062962469e+01
8.567999999999999616e+00 1.008056259221675077e+00 3.393749013767049405e+01 3.368086528302804084e+01
8.583999999999999631e+00 9.303201429820011636e-01 3.143749089820263265e+01 3.389300035876119921e+01
8.599999999999999645e+00 1.076117768077405890e+00 3.649998947178891484e+01 3.410282280710286784e+01
8.615999999999999659e+00 9.179150315328291621e-01 3.124999101956749570e+01 3.430854802343708343e+01
8.631999999999999673e+00 9.876765781342589090e-01 3.374999033705493900e+01 3.450807421298222266e+01
8.647999999999999687e+00 1.082427810822673919e+00 3.712498941005452480e+01 3.469872403041127029e+01
8.663999999999999702e+00 1.043938265420248035e+00 3.593748978661808025e+01 3.487808897995247293e+01
8.679999999999999716e+00 9.822097460123635493e-01 3.393749039054046790e+01 3.504373295372084129e+01
8.695999999999999730e+00 1.005631797685522688e+00 3.487499016138924190e+01 3.519417785534123055e+01
8.711999999999999744e+00 1.023488537011532307e+00 3.562498998668862527e+01 3.532963196810740669e+01
8.727999999999999758e+00 1.076988032225475678e+00 3.762498946327572469e+01 3.545218765441339315e+01
8.743999999999999773e+00 1.028488350655943018e+00 3.606248993777192879e+01 3.556594005825277094e+01
8.759999999999999787e+00 1.046046388911058500e+00 3.681248976599292888e+01 3.567667262364024339e+01
8.775999999999999801e+00 9.838421505409999934e-01 3.474999037456919382e+01 3.579119451965742371e+01
8.791999999999999815e+00 9.308987061904807625e-01 3.299999089254144025e+01 3.591612049528041695e+01
8.807999999999999829e+00 1.024136409655223234e+00 3.643748998035101749e+01 3.605704680489569114e+01
8.823999999999999844e+00 9.644161265532850136e-01 3.443749056462260683e+01 3.621759756104457750e+01
8.839999999999999858e+00 1.032431011179978153e+00 3.699998989919902925e+01 3.639881225158123357e+01
8.855999999999999872e+00 1.004376372089987424e+00 3.612499017367292709e+01 3.659915714737263670e+01
8.871999999999999886e+00 1.059625060623466064e+00 3.824998963314568101e+01 3.681472449405967495e+01
8.887999999999999901e+00 1.005783087250585739e+00 3.643749015991051721e+01 3.703969791063271799e+01
8.903999999999999915e+00 1.005609643426910393e+00 3.656249016160550980e+01 3.726724590470941223e+01
8.919999999999999929e+00 1.025984925948973059e+00 3.743748996226521797e+01 3.749037512598940225e+01
8.935999999999999943e+00 1.010367233165183620e+00 3.699999011506052682e+01 3.770263716472692295e+01
8.951999999999999957e+00 1.084986660981382522e+00 3.987498938502120183e+01 3.789928462150201227e+01
8.967999999999999972e+00 1.042144124244829273e+00 3.843748980417129957e+01 3.807743009898383235e+01
8.983999999999999986e+00 1.089090817054523486e+00 4.031248934486642810e+01 3.823687176541317001e+01
9.000000000000000000e+00 1.059984217762699243e+00 3.937498962963229587e+01 3.837983188774919796e+01
9.016000000000000014e+00 9.640152573726712415e-01 3.593749056854578328e+01 3.851050652738314284e+01
9.032000000000000028e+00 1.037451042957584058e+00 3.881248985008613062e+01 3.863441124930921688e+01
9.048000000000000043e+00 1.058755797637983331e+00 3.974998964165116888e+01 3.875759697022894557e+01
9.064000000000000057e+00 1.026820960612327971e+00 3.868748995408420654e+01 3.888546995706619924e+01
9.080000000000000071e+00 9.802274648981421645e-01 3.706249040993386501e+01 3.902175923434772642e+01
9.096000000000000085e+00 1.027844833432776106e+00 3.899998994406841035e+01 3.916794294183205238e+01
9.112000000000000099e+00 1.022596956404909774e+00 3.893748999541077893e+01 3.932292620886416046e+01
9.128000000000000114e+00 1.020650842795953306e+00 3.899999001445046076e+01 3.948303231629201093e+01
9.144000000000000128e+00 1.083909649417263976e+00 4.156248939555715083e+01 3.964267427560806567e+01
